Id,SalePrice,Prediction,AbsLogError,GrLivArea,TotalSF,OverallQual,Neighborhood,YearBuilt,GarageArea
511,164900.0,148812.71145570496,0.10265002879508245,1363,2371,5,NAmes,1951,288
525,315750.0,284986.2924129413,0.10250933703832743,2398,3777,7,NoRidge,1996,834
254,158000.0,175025.82013818406,0.1023378579923353,1302,2604,6,NAmes,1964,309
1389,377500.0,340990.020109967,0.10171707474378877,1746,3492,9,Gilbert,2006,758
100,128950.0,116484.92666567328,0.10166202268537283,1225,2175,4,NAmes,1959,0
1264,180500.0,163065.16979881117,0.1015802498063536,1824,2588,6,BrkSide,1919,520
82,153500.0,169851.39983693446,0.1012227419975158,1337,2574,6,Mitchel,1998,405
1333,100000.0,110636.55800621497,0.1010794296474895,816,1632,4,Edwards,1938,288
1380,167500.0,151407.0200662997,0.10101100909938054,1394,1778,5,Timber,2006,400
1110,280000.0,309698.99674614077,0.10081090188122666,1836,3672,8,NridgHt,2004,862
1230,127000.0,140434.6094244078,0.1005541273691044,1507,2582,5,NAmes,1960,404
199,104000.0,114987.32530203572,0.10043008961734223,2229,2613,6,OldTown,1912,0
1174,200500.0,221674.12238196903,0.10039366307891484,3086,4205,5,ClearCr,1946,0
78,127000.0,114870.3791357599,0.10038190030116567,1285,1957,5,BrkSide,1948,240
1020,213490.0,193115.63414203376,0.10030034885806494,1506,2868,7,Blmngtn,2005,440
269,120500.0,109026.55840201442,0.1000573720019986,778,1518,5,IDOTRR,1940,924
802,109900.0,121464.7174300561,0.10005210134692888,1196,2392,4,IDOTRR,1916,440
872,200500.0,181411.91254454682,0.10004351640243847,1682,2486,6,CollgCr,1998,523
1305,130000.0,143671.629631116,0.09999516339362913,1708,2684,7,Edwards,2004,380
105,169500.0,153384.9570307387,0.0999014865454999,1818,2858,7,IDOTRR,1931,240
913,88000.0,97238.7704350634,0.09983161058747392,1015,1783,5,BrkSide,1925,450
946,124900.0,138007.1026207165,0.09979097457183705,1869,2837,5,OldTown,1890,456
1094,146000.0,161263.97920925723,0.09943537468249808,1200,2064,5,NAmes,1965,884
1343,228500.0,252377.73393001707,0.09939028499724678,2169,3453,8,CollgCr,2002,647
1409,125500.0,113656.35274888425,0.09912548203514504,1363,1985,4,OldTown,1910,528
1217,112000.0,123629.31573189687,0.09878798803423017,1902,1902,6,Sawyer,1978,539
1279,237000.0,261601.74592956647,0.09876275566509563,2031,3159,8,CollgCr,2002,577
347,151500.0,137264.55446837022,0.09867482215947199,958,1916,6,NAmes,1960,301
54,385000.0,348828.8028886052,0.09866179924095242,1842,3684,9,Veenker,1981,894
555,284000.0,257337.96772711255,0.09858360285218737,2046,3044,7,NridgHt,2003,871
987,117000.0,129120.51914549829,0.09857148805980565,1635,2120,6,OldTown,1910,255
327,324000.0,293606.0777691732,0.09850419891429141,1719,3438,8,Veenker,1993,473
242,110500.0,100153.0469787073,0.09831510022190315,866,1552,5,OldTown,1945,0
1448,240000.0,264713.4547656338,0.09800862584801706,2090,3310,8,CollgCr,1995,556
1447,157900.0,143239.33558104862,0.09744436644761656,1188,2376,5,Mitchel,1962,312
1000,206000.0,186950.41921801766,0.09703223032146369,1208,2395,7,CollgCr,2006,632
1252,171750.0,189229.23892679415,0.09691871553975417,1405,2810,7,NridgHt,2003,478
22,139400.0,126551.00507973165,0.09670134086608329,1108,1745,7,IDOTRR,1930,280
882,187500.0,206506.3422583916,0.09655178877012993,1717,2873,7,Timber,1990,400
1017,203000.0,223570.30440697877,0.09651949341261279,1504,3008,7,CollgCr,1996,478
1201,116050.0,105416.34990707724,0.09610251697418803,864,1728,4,NAmes,1970,280
793,269790.0,245072.20805786256,0.09609061086444015,2013,3130,7,NoRidge,1996,455
46,319900.0,290604.8903773156,0.09604355228811201,1752,3504,9,NridgHt,2005,576
693,335000.0,304367.064531427,0.09589580925169727,2519,3729,7,Timber,1989,628
330,78000.0,85844.63214776458,0.09582906120924939,1192,1788,5,IDOTRR,1920,189
1006,149900.0,136227.3799914577,0.0956423342096393,985,1970,5,CollgCr,1977,328
259,231500.0,210432.7746714997,0.0954131991855256,1792,2755,7,CollgCr,2001,564
65,219500.0,241421.22083269415,0.09519056595905973,2034,3091,7,CollgCr,1997,645
933,320000.0,290961.087799018,0.09513114458249738,1905,3810,9,Somerst,2006,788
1302,177500.0,161442.96910519956,0.09481810076257524,1494,2265,6,Crawfor,1942,213
1412,140000.0,153865.4737321363,0.09443560717679844,1668,2524,6,NAmes,1950,271
1422,127500.0,140104.94949781316,0.09427471081636085,1069,2138,6,NPkVill,1977,440
246,241500.0,219897.29262209262,0.09370848067814563,1872,3717,7,NWAmes,1988,604
535,178000.0,195484.37864132656,0.09369641881627722,1414,2121,8,Gilbert,2004,403
190,286000.0,260421.9246447232,0.09368836458772911,1593,3186,8,StoneBr,2001,682
439,90350.0,99209.44598782773,0.09354122599797243,694,1134,5,Crawfor,1913,352
871,109500.0,99724.6381832367,0.09351088443314914,894,1788,5,NAmes,1962,308
1155,201800.0,221522.81610098525,0.0932480422971178,1820,2684,7,NAmes,1965,492
894,165000.0,150367.72231290382,0.09286110794496594,1383,2766,5,Sawyer,1954,354
854,158000.0,173369.29291784932,0.09282836642877079,1445,2572,6,NAmes,1964,645
315,178000.0,162229.18092451472,0.09277297159751186,1641,2369,7,OldTown,1925,546
1168,173000.0,189811.31422676882,0.09273838925790479,1671,2630,6,Gilbert,2000,472
1395,246578.0,224803.11750878755,0.0924529947812065,1500,2856,7,Blmngtn,2006,648
215,161750.0,147487.81095562928,0.09230580076753547,1392,2081,6,CollgCr,1977,299
1058,248000.0,226152.66775864738,0.09221806436634594,1850,2823,7,NoRidge,1994,467
1056,180000.0,164158.637485536,0.09212305274997767,1523,2716,6,NWAmes,1976,478
538,111250.0,121966.019821602,0.09196176908656994,864,1728,4,NAmes,1972,576
1026,112500.0,123236.94988836005,0.09115492798069802,882,1764,5,CollgCr,1972,461
1049,115000.0,125960.3172701687,0.09103403004562338,1771,1771,5,Mitchel,1960,336
52,114500.0,125401.91351935884,0.09094830515499908,1176,1632,6,BrkSide,1934,528
444,172500.0,188827.24748783125,0.09043482489530241,1258,2516,7,Blmngtn,2006,648
1322,72500.0,79350.31566157751,0.09028467245217975,720,720,3,BrkSide,1949,287
866,148500.0,135689.49179957548,0.09021519564059233,1002,2004,5,NAmes,1970,902
719,341000.0,311633.19673472136,0.09005535623706429,2418,3729,7,NoRidge,1993,983
1124,118000.0,107841.05398462352,0.09002540543009552,698,1396,5,Edwards,1947,0
1090,197000.0,215541.61212239251,0.0899498211961518,1247,2494,8,Somerst,2005,550
1234,142000.0,129785.51770496997,0.0899431707162357,1188,2376,5,NAmes,1959,531
1004,136905.0,149787.85280970414,0.08993209554847681,1680,3360,5,NWAmes,1976,528
890,149500.0,163500.00785518007,0.08951607279859353,1505,3010,6,NAmes,1953,505
174,163000.0,149065.2539792998,0.08936547106350012,1362,2724,6,NAmes,1961,504
270,148000.0,161761.72489642893,0.08891156993656857,1113,2256,6,Edwards,1976,504
75,107400.0,98273.3137299679,0.08880680489466819,1605,2445,3,OldTown,1915,379
443,162900.0,149069.3094004501,0.08872458450639087,1573,2651,5,BrkSide,1930,360
92,98600.0,107745.13652540822,0.08869646888334337,1235,2470,5,NAmes,1961,480
200,274900.0,300338.9477027501,0.08850395927428245,1713,3426,8,NridgHt,2004,856
1258,99900.0,91439.48886309628,0.08849132987032249,864,1728,5,Edwards,1922,0
914,145000.0,158359.39459254616,0.08813277503009509,2002,3003,5,Crawfor,1949,871
970,140000.0,128230.44302178759,0.08781278564644523,1095,1683,6,NAmes,1958,264
1028,293077.0,319949.42399513256,0.08772727358330101,1646,3284,8,Timber,2007,800
291,233230.0,254605.85508426942,0.08769123193326678,1919,2998,8,CollgCr,2006,685
323,301000.0,275774.22812841285,0.08752744392080025,2730,4232,7,SawyerW,1986,576
473,148000.0,135607.794536173,0.08744480063338678,1072,1619,6,Edwards,2005,525
1246,178000.0,194208.19375663646,0.08714672817506752,1868,2453,6,NWAmes,1984,477
1064,110500.0,120561.23290757475,0.08714150458728831,1103,2206,6,OldTown,1925,440
1241,224900.0,206197.19435527676,0.08682249059543246,1768,2652,7,CollgCr,2003,543
650,84500.0,77482.60803855548,0.08669696380447789,630,1260,4,MeadowV,1970,0
665,423000.0,387936.2861152949,0.0865308502740092,2097,4174,8,Somerst,2005,1134
1133,117500.0,128103.47717636805,0.08639931474082552,2210,3218,6,OldTown,1880,205
500,120000.0,130798.42793421316,0.08616498934123484,912,1824,5,NAmes,1958,297
884,118500.0,129159.00491331262,0.08613058457244094,2230,2544,4,SWISU,1912,440
749,260400.0,238932.84319954098,0.08603604365583095,1720,3440,7,NoRidge,1996,527
1265,181000.0,166078.56221205107,0.08603559214482992,1337,2742,6,NAmes,1998,511
194,130000.0,141678.24733559252,0.08602353830154108,1709,2679,7,Edwards,2004,380
189,153337.0,140703.9897789005,0.08597920768492884,1224,2310,5,SawyerW,1979,528
1104,159500.0,146359.59637702382,0.08597677692815253,1194,1849,6,NAmes,1959,539
869,169000.0,155154.24603723543,0.08547842906300751,2320,2267,5,Gilbert,1948,672
415,228000.0,248346.22037849415,0.08547783422542032,2097,3177,7,SawyerW,1993,678
1269,381000.0,414843.7411558429,0.08510233273927703,3447,4175,8,Crawfor,1935,1014
578,164500.0,151089.764603184,0.08503590289435614,1320,2484,5,Sawyer,1966,564
179,501837.0,460948.3745398534,0.08498913809658326,2234,4450,9,StoneBr,2008,1166
568,214000.0,196595.43723885342,0.08482760223692054,1535,3052,7,NridgHt,2004,532
938,253000.0,232428.39509920267,0.08480693937334038,1971,3084,7,Somerst,2005,689
56,180500.0,165833.81364925497,0.084744123504926,1425,2850,6,NAmes,1964,576
735,108000.0,117549.99077538209,0.08473171715424321,948,1896,5,Sawyer,1968,300
225,386250.0,420321.1455890222,0.08453401337486177,2392,4784,10,NridgHt,2003,968
408,177000.0,162678.56092954119,0.08437300022241523,1680,2520,6,Crawfor,1915,308
540,272000.0,250021.2102485447,0.08425598784952903,1601,3182,8,CollgCr,2001,670
1331,227000.0,246917.2799408941,0.08410300868512799,1588,3176,8,Somerst,2006,825
1181,250000.0,229945.49036968668,0.08361828656497039,2514,3730,7,Timber,1990,693
1166,233170.0,214493.5128635898,0.08348793298274515,1502,3004,7,NridgHt,2009,644
765,270000.0,248395.13540744025,0.08340087069798408,1494,2988,8,Veenker,1995,481
447,190000.0,206473.9059183324,0.0831495487356868,1888,3405,6,NAmes,1966,578
1251,244000.0,265137.9796219078,0.08308181626761524,2110,4220,7,NAmes,1968,522
950,197500.0,181755.3172868468,0.08307677369796806,1381,2542,6,NWAmes,1972,676
263,151000.0,164070.16807426856,0.08301382605721841,1212,1718,6,Sawyer,1977,492
450,120000.0,110460.71660483148,0.08283107121749111,1183,1832,3,OldTown,1948,308
115,259500.0,238885.34554774495,0.08277265897857511,2320,3348,6,Crawfor,1945,180
1440,197000.0,181354.26861060958,0.08275088739264724,1725,2264,7,NWAmes,1979,550
1074,159500.0,146844.35242088707,0.08267018313272345,1426,2116,6,Edwards,1977,440
388,125000.0,135771.8783217611,0.08266174010068283,1125,2166,6,Edwards,1976,352
1289,278000.0,255995.74838314162,0.08245996803592703,1659,3160,8,StoneBr,2000,499
983,159895.0,173632.59185374092,0.08242368107665854,1266,2532,7,Blmngtn,2007,388
1120,133700.0,123122.1007480541,0.08242128953472516,1040,2080,5,NAmes,1959,286
149,141000.0,153041.67533202562,0.08194982368757131,1080,2160,7,SawyerW,2004,0
1077,170000.0,156640.36910622346,0.08184540017826691,1466,2262,5,OldTown,1936,566
421,206300.0,190123.13311438035,0.08165907636232284,1344,2688,7,Mitchel,1997,784
1285,169000.0,183329.1953351426,0.08138424099282204,2447,3251,6,SWISU,1919,336
260,97000.0,105220.64813891574,0.08134777219322764,882,882,5,OldTown,1956,308
1453,145000.0,133677.7007920395,0.0813014734994546,1072,1619,5,Edwards,2005,525
1431,192140.0,177162.61206734052,0.0811558099296299,1838,2570,5,Gilbert,2005,372
975,167500.0,181657.9212565843,0.08114154840481369,2019,2747,7,BrkSide,1910,532
244,120000.0,130116.22905903717,0.08093573002443755,1217,1843,6,SawyerW,1980,288
1153,230000.0,212128.4881378195,0.08088677542308176,1811,2884,6,Crawfor,1956,470
1415,207000.0,190957.6250032146,0.08066684261091872,1848,2681,6,BrkSide,1923,370
165,152000.0,140237.5511609625,0.0805421903521335,1616,2765,6,OldTown,1926,216
1216,125000.0,115341.79335589375,0.08041323092741592,894,1788,5,Sawyer,1966,384
714,129000.0,119038.46434498529,0.080365084985063,960,1920,4,BrkSide,1970,576
767,196500.0,181347.59986583437,0.08024637527428702,1714,2694,7,NWAmes,1988,496
816,224900.0,207581.8766142046,0.0801296400766951,1661,3310,7,CollgCr,1998,598
401,245500.0,226642.17788484215,0.07992414339227594,1288,2548,8,Veenker,1996,500
168,325624.0,352676.1984005824,0.0798067739362569,2161,3743,8,NridgHt,2007,789
340,155000.0,143116.66210808844,0.07976446463093367,1215,2430,6,NAmes,1958,297
203,112000.0,121285.80836022715,0.07965025802660008,1310,1927,6,OldTown,1924,398
1260,151000.0,163501.05899464968,0.07953912418790843,1054,2108,6,NAmes,1969,460
1418,340000.0,314050.67348699167,0.07939102116827712,2450,3734,8,NoRidge,1998,1069
66,317000.0,292820.29577387305,0.07934241753594051,2473,3616,8,NridgHt,2004,852
513,129900.0,120004.80662201115,0.07923249174821123,864,1728,5,NAmes,1958,624
1112,205000.0,189403.45741038973,0.07913014232648408,1964,2767,7,NWAmes,1976,483
1079,155900.0,144050.4091079755,0.07905094685315284,848,1696,6,CollgCr,2004,420
126,84500.0,91444.51392190377,0.07897995003909486,754,1040,6,IDOTRR,1935,0
618,105500.0,114161.1411049888,0.07889929674800022,832,1664,6,NAmes,1954,528
9,129900.0,120072.59030535963,0.07866781451212113,1774,2726,7,OldTown,1931,468
1200,148000.0,136820.50255393662,0.07854185524963953,1382,2433,4,Sawyer,1963,459
1349,215000.0,232488.44631166314,0.0782021525096166,1494,2976,7,SawyerW,1998,514
764,337000.0,311676.5996216362,0.07811657870178301,2365,3617,8,NoRidge,1999,856
1025,287000.0,310277.6605075847,0.07798509849523327,2898,4463,8,Timber,1976,665
73,185000.0,200001.94773718645,0.0779708746562342,1718,2550,7,Gilbert,1998,427
320,187500.0,202703.94386691705,0.07796726449960367,1472,2844,7,NWAmes,1980,588
1450,92000.0,85100.80718625241,0.07795117517017047,630,1260,5,MeadowV,1970,0
1198,144000.0,155663.4932928042,0.07788276319052834,1690,2505,7,OldTown,1916,225
13,144000.0,133217.62515404887,0.07782866718128467,912,1824,5,Sawyer,1962,352
563,108000.0,116734.23346000639,0.07776792220917983,996,1992,5,Edwards,1940,0
258,220000.0,237773.2582257361,0.07768963691917286,1604,3208,7,CollgCr,2006,660
1142,197500.0,182739.86082046689,0.07767455943044332,1868,2648,5,NWAmes,1976,484
1419,124000.0,134013.08561411093,0.07765528086112461,1144,2288,5,NAmes,1963,336
1385,105000.0,113473.53219987392,0.07760855191728311,1258,1818,6,Edwards,1939,280
694,108480.0,100380.71600339531,0.07759496328533722,1073,2146,5,OldTown,1921,326
1016,227000.0,210068.73861906354,0.07751485850760176,1665,2475,8,NWAmes,2001,528
201,140000.0,129592.31978961424,0.07724832768446532,1121,2242,4,Edwards,2003,440
1316,206900.0,191546.8246741944,0.07710290334897962,2112,3064,6,NAmes,1969,576
1222,134000.0,124098.66522496007,0.07676226802591479,1211,2163,5,Sawyer,1968,322
368,165000.0,152817.88477954647,0.07669807390347749,1431,2530,6,NAmes,1962,296
228,106000.0,98176.65044595778,0.07666993077246964,987,1470,6,BrDale,1970,280
76,91000.0,98246.22300778597,0.07661649033066276,988,1450,4,MeadowV,1973,297
1300,154000.0,166239.36782265216,0.07647564404959972,1246,2492,5,NAmes,1959,305
1410,215000.0,199192.4687544202,0.07636612204406568,2093,2884,7,NWAmes,1986,542
492,133000.0,143519.7876161122,0.07612323915411245,1578,2384,6,NAmes,1941,240
648,155000.0,143679.9471665224,0.07583637178456293,1094,2188,6,Edwards,1953,495
622,240000.0,258880.25951712427,0.07572640911296524,2614,4136,6,NWAmes,1974,624
541,315000.0,339621.8081773578,0.07525980064673199,1838,3676,9,Timber,2006,765
502,226700.0,210264.86679030757,0.07525920631066363,1768,2634,7,Somerst,2005,603
1370,232000.0,250131.27580386435,0.07524819915010461,1668,3325,8,CollgCr,2003,502
120,163990.0,176804.21936267434,0.07523712278032946,1456,2184,6,CollgCr,2005,390
849,240000.0,222621.27386533207,0.0751665938763253,2358,3265,6,ClearCr,1908,360
1429,119000.0,110412.25716845598,0.07490168675635367,804,1592,5,OldTown,1940,240
1068,167900.0,180882.7307942268,0.0744799335624613,1611,2391,6,NAmes,1964,442
3,223500.0,207461.26479995684,0.07446642156941863,1786,2706,7,CollgCr,2001,608
768,160000.0,172343.56041203035,0.07431566596260986,1750,2733,6,Mitchel,1940,423
91,109900.0,102040.86205254067,0.07419681918125498,1040,1040,4,NAmes,1950,420
967,160000.0,148573.33063659444,0.07409468919403572,1308,2036,5,Crawfor,1940,256
1126,115000.0,106803.42776901039,0.0739414397995688,1005,2010,4,NAmes,1955,672
72,129500.0,120271.75801697798,0.07392645617981586,845,1690,4,Mitchel,1982,360
12,345000.0,371323.8813077467,0.07353005469246376,2324,3499,9,NridgHt,2005,736
645,370878.0,344598.0113788652,0.07349440866289392,1766,3532,9,Somerst,2009,478
1162,224000.0,208142.55015895894,0.07342252947501748,1640,2936,6,Crawfor,1954,924
145,125000.0,134520.23974043457,0.0734003655898885,1728,3456,5,Sawyer,1963,504
981,178400.0,191971.15883003036,0.07331652990842485,999,1943,7,NAmes,1961,588
1084,160000.0,148717.18474328512,0.0731269277437736,1251,2502,6,NAmes,1964,461
533,107500.0,99926.30442684669,0.07305718395391914,827,827,5,NAmes,1955,392
1337,135000.0,145228.15122506802,0.07303066243436085,1656,3312,5,NWAmes,1973,506
289,122000.0,113410.41516664306,0.07300719234831021,900,1782,5,Sawyer,1967,280
236,89500.0,83213.65678612745,0.07282630279571478,987,1470,6,BrDale,1971,264
874,133000.0,123660.87627258417,0.07280561014171738,1268,1868,5,NAmes,1949,288
668,193500.0,208103.95169423879,0.07275984748386222,1679,3087,6,SawyerW,1994,575
1143,424870.0,395349.80349557777,0.07201211255821605,2828,4294,8,CollgCr,2006,1052
632,209500.0,225137.5803067619,0.07198761246218588,1554,3108,8,NridgHt,2006,627
514,134000.0,143949.25242212682,0.07162050798731912,1080,2164,6,Mitchel,1983,484
303,205000.0,220205.32261320282,0.07155007974922789,1541,3082,7,CollgCr,2001,843
921,201000.0,187144.28636298032,0.07142463554989753,1721,2649,6,SawyerW,1994,471
1254,294000.0,273749.2125273931,0.07136711120725892,2167,3359,7,Veenker,1974,518
24,129900.0,139490.83881309285,0.07123347454176354,1060,2100,5,MeadowV,1976,572
992,168000.0,180389.91110046091,0.07115629266632517,1742,2658,8,OldTown,1882,424
609,359100.0,334484.53484803333,0.07101005143610095,3194,4159,8,Crawfor,1934,380
1177,119500.0,128289.75828697585,0.07097449743190154,923,1799,5,Mitchel,1984,264
812,144500.0,155119.30331305295,0.07091453833331052,848,1696,6,CollgCr,2004,420
806,227680.0,212107.84999644203,0.07084594017669588,1428,2845,7,Somerst,2008,554
171,128500.0,119716.02862312648,0.07080582311551531,1382,1574,5,OldTown,1941,660
166,127500.0,118795.28607969612,0.07071406322051921,1355,1999,5,Edwards,1940,0
188,135000.0,125785.77743251082,0.07069395492595376,1656,2172,5,OldTown,1916,180
626,160000.0,149083.242875357,0.07066853061543732,1116,2232,6,NAmes,1962,440
102,178000.0,165858.22100299702,0.07064980595591841,1732,2473,6,SawyerW,1985,476
1231,190000.0,203880.75902306882,0.07051087786733312,2620,3981,5,Sawyer,1977,600
887,145000.0,155586.3344159815,0.0704665711278718,1712,3338,5,NAmes,1959,588
960,155000.0,166315.04365035356,0.07045828717945213,1416,2112,7,Somerst,1999,484
1097,127000.0,118371.62203413474,0.07035749755167231,1355,2039,6,IDOTRR,1914,0
164,103200.0,96202.38707539733,0.07021397718718347,882,1764,4,OldTown,1956,0
279,415298.0,387172.2912934473,0.07012636881015055,2121,4242,9,NridgHt,2006,732
375,219500.0,204652.3375436779,0.07003927696335133,1928,2775,7,CollgCr,2003,434
1156,218000.0,203307.297090558,0.06977611807911899,1437,2874,5,Veenker,1976,528
180,100000.0,107199.10425589746,0.06951703523449382,968,1936,5,OldTown,1923,480
129,155000.0,144605.50034511974,0.06941530581975996,1348,2008,6,NAmes,1966,453
1358,149900.0,160659.93867852865,0.06932109716813706,1078,2156,5,NAmes,1971,500
355,140000.0,150040.69613728364,0.06926366427619435,1595,2535,6,SWISU,1940,240
1223,143000.0,153234.24561765773,0.06912267038210373,1846,2886,6,NAmes,1949,315
1372,165500.0,177327.2913015993,0.06902553066461081,1661,2653,6,NAmes,1955,377
1130,140000.0,130677.35274296807,0.06891058406018047,936,1872,5,OldTown,1980,672
1457,210000.0,196032.25354487277,0.06882798682793734,2073,3615,6,NWAmes,1978,500
128,87000.0,93186.35092660105,0.06869237996773592,840,1512,5,OldTown,1930,0
222,200000.0,214166.3975449372,0.06843557422109114,2267,3277,6,Gilbert,2002,390
520,234000.0,250549.18454621488,0.0683338491170371,2080,3356,7,Crawfor,1926,282
296,142500.0,152573.61356901887,0.06830472847136626,1003,2006,6,Mitchel,1984,588
410,339750.0,317358.70477669593,0.06817715040933692,2078,3112,8,Somerst,2007,836
465,124000.0,115828.29780743952,0.0681720934312704,1040,2080,5,CollgCr,1978,0
1237,175500.0,163995.74020860932,0.06779819004550447,1626,2390,7,NridgHt,2003,474
1411,230000.0,214953.1165963948,0.06765906256713272,1840,2784,7,CollgCr,2001,622
359,130000.0,121501.83189361097,0.06760457245836271,1352,2414,5,ClearCr,1958,288
562,170000.0,158888.1980071578,0.06759722797046663,1389,2778,5,Mitchel,1974,418
1364,156932.0,167875.57478700415,0.06741007283969047,1412,2028,6,Gilbert,2006,432
915,173733.0,162415.6111718957,0.06736068583576227,1224,1836,6,Somerst,2009,528
703,361919.0,338487.8258439136,0.06693211192114035,2576,3810,8,StoneBr,2006,666
481,326000.0,348532.20597848244,0.06683305939295892,1850,3683,9,NridgHt,2004,772
391,119000.0,127200.46484951364,0.06664027051467514,1367,2228,5,Edwards,1900,384
1281,227000.0,212375.90707404923,0.06659186305794584,1573,3146,7,CollgCr,2002,544
1371,105000.0,112204.47933470452,0.06636195339966378,1374,2214,4,OldTown,1920,338
918,135000.0,126338.32678343108,0.06631082897189877,1229,2363,4,Edwards,1956,284
1196,176000.0,164708.2590240765,0.06630782372565314,1456,2184,6,Gilbert,2005,400
1391,235000.0,219963.18817447065,0.06612501737729559,1525,3050,7,CollgCr,2000,541
532,128000.0,136731.23047577025,0.0659864147935707,1362,1973,6,BrkSide,1920,502
727,222000.0,237140.90934701834,0.06597684919121072,1680,2560,6,Crawfor,1988,540
951,129000.0,137729.41718155512,0.06547811963605632,864,1728,5,NAmes,1950,720
332,139000.0,130202.60624151552,0.06538170025103085,1056,2112,5,NAmes,1958,308
798,110000.0,103038.25589539445,0.06537941584230467,773,1546,5,NAmes,1953,240
1348,283463.0,302594.70161745,0.06531246544243174,1776,3508,8,Timber,2006,712
1173,171900.0,161038.56526497778,0.06526864792648546,1250,1875,7,Somerst,2006,625
264,130000.0,121829.06272875432,0.06491499747992258,1316,1852,5,OldTown,1929,484
1232,132500.0,141375.36163821557,0.0648353732155087,1190,2296,5,NAmes,1962,540
1221,115000.0,107784.24225893873,0.06480007414200983,912,1824,5,NAmes,1964,288
642,226000.0,241127.81858347636,0.06479188358998655,1929,2986,7,Somerst,2001,650
1105,106000.0,113064.07871475283,0.0645150427351524,1302,1932,5,BrDale,1970,440
759,179400.0,168207.02732903988,0.06442205244000654,1501,2245,7,Somerst,1999,440
231,148000.0,138768.78373426726,0.06440270256364755,1194,2388,6,NAmes,1959,312
367,159000.0,169563.39643745558,0.06432228314553967,1394,2788,6,NAmes,1963,514
1107,179900.0,191841.60619821784,0.0642685768723048,1442,2352,7,SawyerW,1990,719
1018,187500.0,175830.69261632385,0.06425693318299608,1360,2580,8,StoneBr,1984,565
704,140000.0,131304.81495244583,0.0641204975847014,1812,2172,5,OldTown,1900,672
1098,170000.0,159448.25839449785,0.06407857696292929,1088,2162,8,StoneBr,1986,461
726,120500.0,113117.41093503078,0.06322289720590923,864,1728,4,NAmes,1970,660
229,125000.0,117353.95865336394,0.06311856061790166,912,1824,5,Sawyer,1967,336
1376,239000.0,254528.7124558945,0.06294984150606275,1571,3142,8,Timber,2007,722
583,118500.0,111309.53509714262,0.0625974905952944,816,1632,6,Edwards,1990,0
127,128000.0,136265.90323683506,0.06257740991322791,958,2036,6,NPkVill,1976,440
1313,302000.0,321473.18687309534,0.06248692216284191,2810,4263,8,NoRidge,1990,750
141,115000.0,108045.38381007499,0.062380209330498815,864,1728,4,NAmes,1971,0
1103,135000.0,126862.70913901502,0.06216883199013701,1134,2144,5,NAmes,1960,254
153,190000.0,178558.17948212038,0.062109251316361025,1993,2818,6,NWAmes,1971,495
350,437154.0,465128.6185758894,0.06202829308637092,2728,4576,9,NridgHt,2005,706
1121,118400.0,111311.24375154146,0.06173790937659085,1012,2024,6,IDOTRR,1920,308
940,244400.0,229783.54490020417,0.06166821035743553,2403,3435,7,ClearCr,1940,349
441,555000.0,521816.3195242698,0.06165235151235926,2402,5496,10,NridgHt,2008,672
377,148000.0,139153.06232156418,0.06163734912141727,914,1784,5,CollgCr,1996,576
537,188000.0,199899.09704511147,0.061370445009789165,1724,2604,7,CollgCr,1998,527
423,113000.0,106281.41536349258,0.06129682118133317,988,1976,5,Mitchel,1954,520
1176,285000.0,302964.83779138926,0.06112736355550119,2872,4555,8,NoRidge,1992,541
313,119900.0,127418.14826988245,0.06081562995337464,1118,1911,5,OldTown,1939,410
1086,147000.0,156208.01379077585,0.060755552991048845,996,1932,6,SawyerW,1992,564
595,110000.0,116880.88093553013,0.060674403530338594,924,1848,5,CollgCr,1975,280
620,305000.0,324065.8290061306,0.060634701597212626,2262,3744,8,Timber,2003,749
110,190000.0,201873.9621314439,0.060619171088195145,1844,3688,6,NWAmes,1977,546
358,134000.0,142365.99960425438,0.06056096515922604,1142,2284,5,MeadowV,1976,528
526,176000.0,186987.32829737954,0.060556522544429114,1266,2523,7,Somerst,2005,453
240,113000.0,120047.70626841596,0.06050087777220803,1487,2222,6,Edwards,1945,220
1091,92900.0,87447.49527561662,0.06048441539041782,1040,1040,3,NAmes,1950,400
596,319000.0,338843.1648443582,0.0603460733895016,1826,3640,8,StoneBr,2005,758
37,145000.0,154017.87391037153,0.06033451381506616,1097,2194,5,CollgCr,1994,672
32,149350.0,140606.78623476176,0.06032488385214663,1228,2456,5,Sawyer,1966,271
647,98300.0,104407.58851680756,0.06027773751022458,1048,1048,5,NAmes,1950,420
1427,271000.0,255187.45719776157,0.060120190878379276,2127,3350,7,NoRidge,1994,525
763,215200.0,202644.29695578275,0.060115330030777514,1547,2303,7,Somerst,2009,614
931,201000.0,213448.13566468557,0.06008868066740014,1466,2932,8,Timber,2007,610
385,240000.0,254754.3640784268,0.05966063812622835,1953,3533,6,ClearCr,1992,501
1036,84000.0,79135.94661307205,0.059648850415499055,845,845,4,Edwards,1957,290
779,144000.0,135661.68247771505,0.059648715139211106,2020,2020,5,SawyerW,1977,630
709,179540.0,190553.07800897225,0.05953243424249166,1456,2184,7,Gilbert,2007,400
852,215000.0,202579.38225743576,0.05950592207718586,1456,2729,8,Blmngtn,2003,400
628,153000.0,162364.28290715543,0.05940417235336959,1520,2676,6,NAmes,1955,364
442,118000.0,111201.78287688599,0.059337691631411005,1440,2880,4,Edwards,1955,0
